job_id,register_date,company,title,location,time_opened,link,applications,experience_level,job_type,role,sectors,description,requisitos,lista,posicao
3835525951,2024-03-04,Provider IT,Specialist - Engenheiro de Dados Data Stage - Home Office,São Paulo e Região,Há 1 semana,https://br.linkedin.com/jobs/view/specialist-engenheiro-de-dados-data-stage-home-office-at-provider-it-3835525951?position=27&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=gJIk1ClY3tjPmgLVDiadvQ%3D%3D&trk=public_jobs_jserp-result_search-card,Hidden,Pleno-sênior,Tempo integral,Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"A Provider IT é uma consultoria de tecnologia com foco no ser humano, que desde 1996 está no mercado transformando negócios e envolvendo nossos colaboradores na criação de um futuro mais humano e positivo.Há mais de duas décadas, estamos comprometidos em facilitar futuros, acreditando que a tecnologia é capaz de acelerar novas realidades. Em 2023, fomos reconhecidos pela revista Exame como uma das empresas que mais cresceram no Brasil. Além disso, temos uma equipe que realiza um recrutamento ético, reconhecida e premiada pelo LinkedIn, recebendo o prêmio Best Talent Acquisition Team.Estamos liderando a digitalização de grandes corporações, comprometidos com a sustentabilidade e explorando o poder da Inteligência Artificial para impulsionar o crescimento e evolução dos negócios e das pessoas. Aqui você será desafiado e irá desenvolver suas competências em um ambiente acolhedor e de muita inovação.Venha Fazer Parte De Um Time Que Impulsiona a Próxima Geração De Soluções Tecnológicas, Confira Esta VagaEngenheiro de Dados Data StageConhecimentos TécnicosData Stage (IBM) Linguagem SQL ServerHabilidades NecessáriasDesenvolvimento de processos ETL/ELT para grandes projetos, tendo como principal ferramenta de integração de dados DataStage (IBM)Modelagem de dados e criação de consultas SQL avançadas para suportar análises complexas e estratégias de negócios. Levantamento de requisitos e implementação de soluções analíticas para atender às necessidades dos clientes.Experiencia com a metodologia ágil Scrum e Kanban.Diferencial: Conhecimento no mercado financeiro em Risco de CréditoAtuação: Home OfficeO QUE OFERECEMOSAmbiente profissional inclusivo e humanizado.Squad Motivada: Trabalhe com equipes dedicadas a alcançarem metas desafiadoras.Provider IT Academy: Nós investimos em seu crescimento com nosso programa de formação contínua.#RHTamoJuntos: Temos um Programa de Acompanhamento para novos colaboradores, proporcionando uma adaptação tranquila e oferecendo suporte desde o início.Assistência Médica e Odontológica: Com cobertura nacional, sem carência e sem coparticipação.Vale Refeição/Alimentação.Ajuda de custo para atuações Home Office ou Híbridas.Convênio Gympass.Convênios e Parcerias com descontos e vantagens exclusivas.Seguro de Vida.Nosso compromisso é oferecer oportunidades justas e imparciais. Celebramos a diversidade, a equidade e a inclusão. Na Provider IT todos são bem-vindos, independentemente de sua condição, deficiência, etnia, crença religiosa, orientação sexual, característica física, idade ou afins.Preparado para se inspirar e se conectar com um futuro cheio de oportunidades?Junte-se à Provider IT e faça parte você também da nossa história de sucesso!Para saber mais sobre nossa empresa e conferir outras oportunidades, acesse https://provider-it.com.br/trabalhe-conosco/.#JoinUs #ProviderIT #Tecnologia #Inovação #VagasTI #Oportunidades #CarreiradeSucesso",SQL,['SQL'],PLENO
3840571086,2024-03-04,Capgemini,Engenheiro de Dados - Remoto,"São Paulo, SP",Há 3 dias,https://br.linkedin.com/jobs/view/engenheiro-de-dados-remoto-at-capgemini-3840571086?position=29&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=q5TO3XuUdIbd%2FgzBYcxZTg%3D%3D&trk=public_jobs_jserp-result_search-card,<=25,Pleno-sênior,Tempo integral,Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"Nossa Oportunidade.Estamos à procura de um Engenheiro de Dados Sênior capaz de cobrir as funções de consultor técnico. Se você é um consultor talentoso e apaixonado por tecnologia que procura uma função dinâmica, então somos o lugar para você. Nossa oportunidade é Full Remoto; Seg a Sex horário comercial; Contratação é CLT. Atividades Construção de dashboards a partir de fluxos de dados; Criação, modelagem e manutenção de pipelines; Modelagem de dados (ETL).O Perfil Que Buscamos Principais Skills: Power Bi, ADF - Data Factory, Databricks, Azure Service e SQL. Inglês Avançado/FluenteGet the future you wantPor meio de uma força de trabalho diversificada que representa nossa sociedade promovemos uma cultura inclusiva, construindo um lugar onde nossos talentos são acompanhados por líderes transformacionais e equipes altamente engajadas. Através do SejaVocê@Capgemini expressamos o nosso compromisso em compreender continuamente as características e interesses que tornam cada uma das nossas pessoas únicas. Nos orgulhamos da nossa diversidade e estamos empenhados em promover um ambiente inclusivo e com equidade de oportunidades. Nossas vagas, são para todas as pessoas independente de cor, etnia, religião, idade, identidade de gênero, orientação sexual ou deficiência.Somos reconhecidos pela GPTW como um ótimo lugar para trabalhar e uma das 10 melhores empresas para mulheres trabalharem no Brasil. Nosso compromisso com Equidade de Gênero também foi reconhecido pela Bloomberg pelo segundo ano consecutivo e somos certificados pela Edge e Edge Plus também focada em equidade de gênero. Além de estarmos no 11º ano consecutivo pelo Instituto Ethispere como uma das Empresas Mais Éticas do Mundo.Aqui você pode ser quem você é: Protagonista do seu desenvolvimento com oportunidades de aprendizagem, crescimento e atuação em projetos desafiadores.   Além disso temos a preocupação em oferecer pacote de remuneração e benefícios competitivos no segmento, reconhecendo as competências, performance individual e de equipe. Voltados para o seu Bem Estar Físico, Emocional, Financeiro e Familiar.  Pacote de Benefícios: Assistência Médica, Telemedicina Einstein Conecta, Plano Odontológico, Convênio Farmácia, Acesso a plataformas de saúde física e mental (Gympass e Equilibrium), Vale Refeição, Seguro de Vida, Previdência Privada, Auxílio Home Office, Empréstimo consignado, Plano de Participação Acionária, Clube de benefícios e muito mais!   Plano de carreira que  incentiva sua jornada e  desenvolvimento,  proporcionando visibilidade  de forma clara sobre as  oportunidades de carreira e  os requisitos necessários  para o seu próximo nível.   Universidade Corporativa e Learning Hub : Aqui você constrói a sua própria trilha de desenvolvimento com uma formação dinâmica e acelerada. Terá acesso gratuitamente a cursos disponíveis parceiros de alto nível para aprimorar suas habilidades técnicas e comportamentais. Além de contar com plataformas de ensino reconhecidas como Harvard Manage Mentor, Coursera, Udemy e Pluralsight.   Acesso a certificações oficiais com nossos parceiros como: AI Breakthrough award, AWS, Avasant, CDP “A” list, Ecovadis, Everest, Ethisphere, Gartner, IDC Google, Microsoft, SAP, Salesforce, ServiceNow e muito mais.   Através da EF Education First (English Live Brasil): Você terá acesso a plataforma on line, com aulas adaptadas ao seu nível para se desenvolver nos idiomas: Inglês, Espanhol, Francês e Alemão.  Sobre a CapgeminiA Capgemini é líder global em parceria com empresas para transformar e gerenciar negócios, aproveitando o poder da tecnologia, desde estratégia e design até operações, alimentadas pelo mundo inovador e em rápida evolução da nuvem, dados, IA, conectividade, software, engenharia digital e plataformasContamos com mais de 360.000 profissionais presentes em mais de 50 países, em 2022 o Grupo reportou receitas globais de € 22 bilhões.Somos guiados diariamente pelo propósito de liberar a energia humana por meio da tecnologia para um futuro inclusivo e sustentável e por nossos sete valores: Honestidade, Audácia, Confiança, Liberdade, Espírito de equipe, Modéstia e Fun. Se você compartilha dos mesmos valores, aqui é o seu lugar!","AWS, SQL, EXPRESS, AZURE, SALESFORCE, POWERBI","['AWS', 'SQL', 'EXPRESS', 'AZURE', 'SALESFORCE', 'POWERBI']",PLENO
3844680069,2024-03-04,Dotz,ENGENHEIRO DE DADOS PLENO,"São Paulo, SP",Há 2 dias,https://br.linkedin.com/jobs/view/engenheiro-de-dados-pleno-at-dotz-3844680069?position=30&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=B7AGHYbhEucuVR6o2%2FINpQ%3D%3D&trk=public_jobs_jserp-result_search-card,<=25,Não aplicável,Tempo integral,Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"Olha o que você encontra aqui na Dotz 🧡Sonho GrandeGente que entrega resultadosValorizamos nossa GenteFome de donoCurtimos a Jornada com PaixãoResponsabilidades e atribuiçõesEstamos buscando um engenheiro de dados que atuará dentro da equipe de Ciência de Dados da Dotz, ajudando nas construções de soluções para problemas da área de crédito e loyalty.ResponsabilidadesProjetar e desenvolver estruturas de ingestão de dados dentro de datalakeManipular dados (ETL, limpar, imputar, transformar, conectar) utilizando SQL e PythonUtilizar Airflow para automatizar e implementar workflows de dados;Desenvolvimento eficiente e seguro de APIsImplementar soluções cloud escaláveis e segurasCriar relatórios e acompanhar a performance dos processos desenvolvidos e ajustá-los rapidamente na ocorrência de errosRequisitos e qualificaçõesRequisitosFormação acadêmica em Ciência da Computação, Engenharia de Software, ou áreas relacionadas.Experiência comprovada como Engenheiro de DadosExperiência comprovada em criação de APIs em Python com deploy em Cloud RunConhecimento sólido nas ferramentas de Google Cloud (Bigquery, Composer, Dataproc, Storage, Looker, Cloud Run, Cloud Function, Secrets)Conhecimento sólido em bibliotecas python (Flask, PySpark, Pandas, Numpy, entre outras)Habilidades em design e otimização de pipelines de dados;Boa compreensão de práticas de segurança de dados;Boa compreensão nas ferramentas AWS (desejável)Boa compreensão de modelagem estatística (desejável)Boa compreensão de modelos de crédito (desejável)Informações adicionaisModelo híbridoRemuneração anual variável (PLR)Cartão de benefícios flexível :)TotaPassDay Off de aniversário e diversas outras ações e muitos Dotz dentro do nosso Programa Render Mais﻿#Vem pra Dotz! 🧡","AIRFLOW, SPARK, AWS, SQL, CLOUD, PYTHON","['AIRFLOW', 'SPARK', 'AWS', 'SQL', 'CLOUD', 'PYTHON']",PLENO
3840099154,2024-03-04,T.O. Brasil,Engenheiro de Dados,"São Paulo, SP",Há 5 dias,https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-to-brasil-3840099154?position=31&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=n9R6bpGi6axn46KwEAD9xw%3D%3D&trk=public_jobs_jserp-result_search-card,Hidden,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Atividades dos serviços de tecnologia da informação,Sem descrição,Não especificado,Não especificado,Não especificado
3750439724,2024-03-04,Conquest One,Banco de Talentos - Engenharia de Dados,"São Paulo, SP",Há 4 meses,https://br.linkedin.com/jobs/view/banco-de-talentos-engenharia-de-dados-at-conquest-one-3750439724?position=32&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=55zDOm3aBp%2BM81XhQRV4aw%3D%3D&trk=public_jobs_jserp-result_search-card,Hidden,Assistente,Tempo integral,Recursos humanos,Atividades dos serviços de tecnologia da informação,"DescriçãoA Conquest One é uma empresa especializada em Staffing de Tecnologia da Informação, que trabalha há 25 anos oferecendo soluções inovadoras e sustentáveis de hunting e outsourcing aos seus clientes, ajudando cada um deles nos seus desafios de forma única e exclusiva. Faz parte de nossos valores cuidar de nossos profissionais, fomentar seu crescimento e inspirá-los a serem os melhores profissionais que podem ser. Somos uma empresa certificada pela GPTW como uma das melhores empresas para se trabalhar.Estamos buscando profissionais com brilho nos olhos e movidos por desafio para atuar conosco.Se você ama tecnologia e busca uma empresa preocupada em trazer senso de pertencimento aos seus parceiros, nos envie seu currículo, que vamos armazená-lo com carinho e havendo oportunidades iremos direcioná-lo.Bora se cadastrar? Nos conte seus maiores desafios e conquistas que vamos nos empenhar para localizar uma oportunidade que seja sua cara!A Conquest One respeita e valoriza a diversidade e preza pela inclusão.Venha ser um CQOne e fazer parte de uma história que também pode ser sua!#VemSerCQOne",Não especificado,Não especificado,Não especificado
3840395713,2024-03-04,Foursys,Engenheiro de dados,São Paulo e Região,Há 1 semana,https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-foursys-3840395713?position=35&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=p4SKvzUsuvxRp0mzrXAHtg%3D%3D&trk=public_jobs_jserp-result_search-card,Hidden,Pleno-sênior,Tempo integral,Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"A Foursys é um time apaixonado por inovação, design e transformação digital.Somos globais, somos GPTW.Estamos sempre abertos a novas ideias e promovemos um ambiente de inclusão, diversidade e respeito.Que tal se juntar a nós e se tornar um(a) #FourTalent? Então se liga nessa oportunidade: 👇Requisitos• Conhecimento e experiência em nuvem, incluindo GCP, AWS e Azure.• Proficiência em SQL e experiência na criação de consultas em bancos de dados relacionais.• Familiaridade com bancos de dados RDBMS e NoSQL nativos em nuvem.• Experiência em estruturação de dados, definição e desenho de modelos de dados.• Habilidade em linguagens de script orientadas a objetos/funções de objetos, como Python, Java, C++, Scala, etc.• Experiência em processos ETL (Extract, Transform, Load).• Conhecimento em processos que suportam extração de dados, transformação, estruturas de dados, metadados, dependências e gerenciamento de carga de trabalho.• Experiência em lidar com vários formatos de dados, como Flat file, JSON, Avro, XML, etc., incluindo a definição de esquemas.• Capacidade de auxiliar em questões técnicas relacionadas a dados e apoiar as necessidades de infraestrutura de dados.Familiaridade com Hadoop ou equivalente adequado.E temos também o Clube da Four que oferece ótimas vantagens! 👇🩺 Assistência médica;🍲 VR e VA flexível;🏋️ Gympass e Wellz;⚽ Parceria com o SESC;🍣 Descontos em restaurantes;📚 Descontos em cursos técnicos e de ensinos superior;🧠 Descontos em escolas e plataformas de idiomas.E aí, aceita o desafio? Então conclua sua candidatura e #VemSerFoursys! Boa sorte! 🍀","AWS, JAVA, SQL, AZURE, NOSQL, PYTHON, GCP","['AWS', 'JAVA', 'SQL', 'AZURE', 'NOSQL', 'PYTHON', 'GCP']",PLENO
3835677389,2024-03-04,Global TI Tecnologia em Negócios,Engenheiro de Dados,"São Paulo, SP",Há 1 semana,https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-global-ti-3835677389?position=36&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=4GMTmfdMsAjk4jCOIJ4E7Q%3D%3D&trk=public_jobs_jserp-result_search-card,<=25,Assistente,Tempo integral,Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"Nível: SêniorCursos de: -Escolaridade: Graduação - CompletoTipo de contrato: PJJornada de trabalho: Segunda a sexta - horário comercial2 dias presencial e 3 dias home officeDisponibilidade para home-officeResponsabilidades e Experiências DesejáveisGraduação em Ciência da Computação ou equivalente3 anos de vivência na área de TIExperiência de no mínimo 2 anos em Cloud ( preferencialmente GCP ou AWS ou Azure)Experiência em estrutura de dados definindo e projetando modelos de dadosConhecimento avançado em SQL, vivência com consulta a banco de dados relacional e familiaridade com outros bancos de dados.Experiência com banco de dados RDBMS, NoSql, e banco de dados Cloud nativoExperiência com linguagens de script de funções orientadas a objetos: PYTHON , JAVA C++, SCALA, etc.Experiência com ETL. Construir processos que suportem estruturas de dados, transformação de extração de dados, metadados, dependências e gerenciamento de carga de trabalhoExperiência em lidar com vários formatos de dados como Flat fil, jSON, Avro, xml, e etc com definição dos esquemasAjudar com questões técnicas relacionadas a dados e apoiar suas necessidades de infraestrutura de dadosTrabalhar com equipes de dados e engenharia para ajudar com problemas técnicos relacionados a dados e apoiar suas necessidades de infraestrutura de dados","AWS, JAVA, SQL, AZURE, NOSQL, CLOUD, PYTHON, GCP","['AWS', 'JAVA', 'SQL', 'AZURE', 'NOSQL', 'CLOUD', 'PYTHON', 'GCP']",SÊNIOR
3846302956,2024-03-04,Empregos.com.br,Engenheiro de Dados,"São Paulo, SP",Há 2 horas,https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-empregos-com-br-3846302956?position=38&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=hnjaU14FZvjLZlR9H23QRw%3D%3D&trk=public_jobs_jserp-result_search-card,Hidden,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Atividades dos serviços de tecnologia da informação,Sem descrição,Não especificado,Não especificado,Não especificado
3841321231,2024-03-04,mazzatech,Engenheiro de Dados,"São Paulo, SP",Há 4 dias,https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-mazzatech-3841321231?position=41&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=LxAd6tu7bLNKyaUnw9t0Rw%3D%3D&trk=public_jobs_jserp-result_search-card,<=25,Assistente,Tempo integral,Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"Experiência ProfissionalJá ter atuado com banco de dados e ferramentas de ETL, podendo ser como desenvolvedor ou analista de dados, importante ter exemplos de projetos ou atividades que suportem a experiência reportada não tem um período mínimo de atuação o importante é conseguir demonstrar o conhecimento e a experiência.Requisitos TécnicosConhecimento de banco de dados relacional requerido e não relacional desejável, no caso de banco relacional requerido conhecimento em Oracle ou Microsoft SQL, conhecimento em ferramentas de ETL desejável que seja o Alteryx, adicional conhecimento em ferramentas de dicionário de dados.Inglês desejável.ProjetoImplementar um datalake, desde a concepção até a implementação para atender requisitos das diversas áreas da empresa.O projeto é novo, a primeira fase parcialmente entregue em novembro de 2023.AtividadesSão bem diversas, desde a participação em definições e conceito até o desenvolvimento, implementação dos processos e rotinas de acompanhamento diário.",SQL,['SQL'],Não especificado
3799411255,2024-03-04,TM Solutions Tecnologia da Informação Ltda,Engenheiro de Dados,São Paulo e Região,Há 1 mês,https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-tm-solutions-3799411255?position=42&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=%2BWcMu%2BfRXuNayo4yXVieJA%3D%3D&trk=public_jobs_jserp-result_search-card,<=25,Assistente,Tempo integral,Tecnologia da informação,Treinamento e suporte em tecnologia da informação,"Se você está em busca de uma nova oportunidade, poderá encontrar aqui na MOOT.Requisitos NecessáriosManipulação de dados (SQL) e experiência no tratamento de dados para campanhas de marketing.Boa proficiência em SQLSQL/Python/PySpark em apoio às nossas campanhas e esforços de marketing.Experiência em CRM/DBMImportação/exportação de arquivos de texto externos de emissores/adquirentes.Ajudar os analistas e gerentes de negócios a projetar e criar estudos e visualizações ad-hoc.Diferencial : Conhecimento em Setor FinanceiroAtuação: RemotaIdioma : Espanhol e InglêsFormação: SuperiorTempo de Projeto: IndeterminadoRamo da empresa: Cartões","SQL, PYTHON, SPARK","['SQL', 'PYTHON', 'SPARK']",GERENTE
3844250321,2024-03-04,ANS4 Consultoria,Engenheiro de Dados,São Paulo e Região,Há 3 dias,https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-ans4-consultoria-3844250321?position=45&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=8Ac1MDvnCmUyuVeTzpiENg%3D%3D&trk=public_jobs_jserp-result_search-card,<=25,Assistente,Tempo integral,Tecnologia da informação,Serviços de gestão estratégica,"Engenheiro de Dados (Azure)""Formato: PJ Full""Atuação: Remota""Duração: 3 mesesØCriar e gerenciar infraestruturas de dados robustas e escaláveis na plataforma Azure, capacitando as organizações a extrair valor significativo de seus ativos de dados.Se é isso que você busca no momento, atenção ao pré-requisitos para se candidatar a esta vaga:""Experiência/e vivência comprovada/em/atividades de/arquitetura e processos de cargas para/data/lake/e/extração, transformação e carga (ETL) de ambos, dados estruturados e não estruturados;////""Conhecimento de estrutura e serviços em dados na/Azure/(Azure/Data/Factory, Data Lake/Store,/Blob/Storage,/Azure/Functions,/Event/Hub/etc.). Daremos preferência para aqueles que tenham desejam/atuem com/outras/tecnologias de nuvem,/principalmente/GCP;///""Vivência no uso e construção de integrações de dados via/APIs;""Necessária proficiência em nível intermediário para avançado na linguagem Python;//""Conhecimentos em SQL, do nível intermediário ao avançado;////""Capacidade analítica e de comunicação verbal e escrita;////""Trabalhar com ferramentas de versionamento de/software/(git);//""Vivência com práticas ágeis como/Scrum/e/Kanban;//Desejável experiência anterior/com teste de/software/e/TerraformSe o Seu Perfil Se Encaixa Com o Nosso Anúncio, Veja Mais Detalhes Sobre a Vaga e Porque Fazer Parte Do Nosso Time""A pessoa Engenheira/de Dados será/responsável/pelo desenho, desenvolvimento e teste de soluções e ferramentas orientadas a dados. Além disso, atuará trazendo melhorias na qualidade de dados bem como o acesso a eles. A atuação, portanto, exige colaboração com outras equipes dos clientes, de modo a garantir a consistência e crescimento estruturado dos dados.//""Implementar processos e sistemas/de modo a/monitorar a qualidade dos dados, garantindo que as informações disponíveis para a tomada de decisão estejam de acordo com as métricas de negócio""Horário de trabalho: Segunda a Sexta das 9h às 18h;""Atuação remota""Contratação PJ""Sua remuneração poderá será negociada de acordo com suas experiências e conhecimentos, portanto fique à vontade para informar sua pretensão.","SQL, AZURE, PYTHON, GIT, GCP","['SQL', 'AZURE', 'PYTHON', 'GIT', 'GCP']",JUNIOR
3831680625,2024-03-04,Serasa Experian,Engenheiro de Dados Sênior,"São Paulo, SP",Há 2 semanas,https://br.linkedin.com/jobs/view/engenheiro-de-dados-s%C3%AAnior-at-serasa-experian-3831680625?position=46&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=Qwbs525pNkk59z5ULAly0g%3D%3D&trk=public_jobs_jserp-result_search-card,>25,Não aplicável,Tempo integral,Tecnologia da informação,Serviços de informação,"Company DescriptionSomos uma empresa global, líder em serviços de informação, conhecida no restante do mundo como Experian. Nos grandes momentos da vida, como a compra de um carro, a ida de um filho para a faculdade ou mesmo a abertura e expansão de um negócio, estamos presentes para empoderar consumidores e clientes a administrarem seus dados com confiança.Contamos com mais de 20.000 pessoas operando em mais de 44 países; e, ao investirmos nelas, em tecnologia e em inovação, podemos ajudar negócios a se transformar e comunidades a prosperar, permitindo que mais pessoas se sintam incluídas nas oportunidades disponíveis. É dessa forma que todos os dias entregamos o nosso propósito de criar um futuro melhor.Venha descobrir um mundo inesperado com a gente.Job DescriptionEngenheiro de dados responsável por criar e manter estruturas de dados para suportar projetos de Analytics;Conhecimentos na construção de pipelines;Criação e manutenção de features para projetos de Machine Learning;Participar como interlocutor com áreas de dados ( TI / Arquitetura);Preferencialmente ter participado de projetos com papéis multidisciplinares (Eng.Dados, Cientista de Dados, Machine Learning Eng.)QualificationsSuperior completo;Conhecimentos avançados em PySpark, SQL, Python. Expertise Cloud (Azure) Azure Data Factory / Synapse / DevOps / Databricks.Additional InformationO que te oferecemos como diferencial!Ambiente em plena transformação;Atuação global;Ampla exposição a diferentes áreas da empresa, com desafios de negócios assim como TI;Temos muito cuidado com o bem-estar dos nossos colaboradores! Em nossos escritórios, mantemos uma estrutura que conta com diversos profissionais e serviços ligados à saúde como massagem, RPG, psicólogo, sala de relaxamento e muito mais! Além disso, temos alguns benefícios diferenciais como licença maternidade e paternidade estendida, horário de trabalho flexível, programa de participação nos lucros e resultados e o Share Saving – programa de ações para todos os funcionários da Experian!Não atendeu todas as competências descritas na vaga? Estudos mostram que mulheres, pessoas não brancas e PcD deixam de se candidatar em vagas que não atendam 100% dos requerimentos. Aqui na Serasa Experian nós somos dedicados a criar um ambiente diverso e inclusivo. Se você gostou dessa vaga, mas sua experiência não se encaixa totalmente, não se preocupe, nós te encorajamos a se aplicar de qualquer forma para que seu perfil seja avaliado!E ainda tem mais! Não deixe de acessar a nossa página de carreiras para conhecer todos os nossos benefícios e diferenciais!Experian Careers - Creating a better tomorrow togetherFind out what its like to work for Experian by clicking here","SPARK, SQL, AZURE, CLOUD, PYTHON","['SPARK', 'SQL', 'AZURE', 'CLOUD', 'PYTHON']",SÊNIOR
3790921489,2024-03-04,PagBank,Engenheiro de Dados Sr.,São Paulo e Região,Há 1 semana,https://br.linkedin.com/jobs/view/engenheiro-de-dados-sr-at-pagbank-3790921489?position=48&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=b3U8GuaVcf90lWWSY8Y2Jw%3D%3D&trk=public_jobs_jserp-result_search-card,Hidden,Pleno-sênior,Tempo integral,Tecnologia da informação,Atividades de serviços financeiros,"Descrição da VagaNascemos para democratizar os serviços bancários e de pagamentos!Pioneirismo, tecnologia, inovação e resultados sustentáveis são constantes da nossa trajetória. Lançamos a primeira maquininha de cartão sem aluguel do Brasil e ao longo dos anos seguimos evoluindo para ampliar nosso ecossistema de soluções financeiras.Somos o 2º maior banco digital do país e a fintech mais rentável do segmento, resultado do trabalho de um time formado por pessoas talentosas e criativas, que atuam com dedicação, paixão e vontade de fazer acontecer.Se você ama tecnologia, curte um bom desafio e acredita no poder da colaboração para fazer grandes entregas, o Pags é pra você! Então, confira essa oportunidade e vem pintar o Brasil de amarelo com a gente💛!No PagBank todas as pessoas são bem-vindas 😊, sem distinção de gênero, orientação sexual, etnia, cultura, religião, deficiência etc. O importante é você gostar de desafios, trabalhar bem em equipe, vivenciar nossa cultura e nossa missão de transformar e democratizar os serviços bancários e de pagamentos no Brasil.#VemProPagsResponsibilities and assignmentsCriar e manter as estruturas de data pipeline com performance otimizada.Montar estruturas de dados escaláveis que atendam requisitos funcionais e não funcionais de negócios.Atuar junto aos stakeholders executivos, de Produtos e outras áreas para fornecer uma infraestrutura de dados que suportem suas necessidades relacionados a dados e informações.Documentar os procedimentos e fluxos de dados da área.Implementar sistemas e rotinas que monitorem e garantam a qualidade e a consistência das nossas bases de dados.Atuar como quality assurance em entregas de estruturas desenvolvidas por outros integrantes do time.Requirements And QualificationsSuperior em Engenharia da Computação, Sistemas de Informação ou áreas correlatas.Conhecimento em SQLConhecimento em tecnologias AWS, Jenkins e Git.Conhecimento em KPIs, reporting e dashsboards.Conhecimento em construção e otimização de ETL.Conhecimento em modelagem de dados dimensional e indicadores.Conhecimento em Tuning de Queries.Conhecimento em monitoramento de dados.Conhecimento em Airflow.Conhecimento em Amazon S3.Informações AdicionaisConhecimento em arquitetura do Amazon Redshift.Conhecimento em Power BI.Conhecimento em Python.Conhecimento em Apache Kafka.SOBRE NÓSNascemos em 2006 para revolucionar o mercado de meios de pagamento e democratizar o acesso aos serviços financeiros.Foi com a gente que os consumidores passaram a comprar e vender – dentro e fora da internet – de forma rápida, simples e segura. Fizemos história lançando a 1ª maquininha de cartão sem aluguel, possibilitando as pessoas venderem mais e em qualquer lugar 💳.Em 2019 expandimos e criamos o nosso banco digital, reforçando a nossa crença no potencial transformador da tecnologia.Hoje somos um dos maiores bancos digitais do país e uma das fintechs mais rentáveis do segmento, resultado do trabalho de um time de mais de 7 mil profissionais.Aqui no Pags, a pesquisa e a inovação fazem parte do nosso DNA. Compartilhamos experiências com profissionais talentosos e criativos em um ambiente colaborativo, onde o aprendizado é garantido.Quer fazer parte dessa história? Confira nossas vagas e #VemProPags, o banco completo.","AIRFLOW, AWS, SQL, PYTHON, POWERBI, GIT","['AIRFLOW', 'AWS', 'SQL', 'PYTHON', 'POWERBI', 'GIT']",SÊNIOR
3839576593,2024-03-04,AM53 Smart Solutions,Engenheiro de Dados / Data Engineer,"São Paulo, SP",Há 3 dias,https://br.linkedin.com/jobs/view/engenheiro-de-dados-data-engineer-at-am53-smart-solutions-3839576593?position=49&pageNum=0&refId=JVbyTH%2FtlNlKyiz0QmrEng%3D%3D&trackingId=cvsr3tjk1FUJkGyyT6QxOw%3D%3D&trk=public_jobs_jserp-result_search-card,Hidden,Assistente,Tempo integral,Engenharia e Tecnologia da informação,Atividades dos serviços de tecnologia da informação,Sem descrição,Não especificado,Não especificado,Não especificado
